Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,,Intel,Iris Pro HD 5200 (V1 Mobile 1.15 GHz),322,4.87,712,https://gpu.userbenchmark.com/SpeedTest/8009/IntelR-IrisTM-Pro-Graphics-5200
GPU,,AMD,Radeon HD 6700M,323,4.85,1114,https://gpu.userbenchmark.com/SpeedTest/7769/AMD-Radeon-HD-6700M
GPU,,AMD,Radeon HD 7660D,324,4.79,5147,https://gpu.userbenchmark.com/SpeedTest/7929/AMD-Radeon-HD-7660D
GPU,,Nvidia,GeForce 8800 GTX,325,4.78,1177,https://gpu.userbenchmark.com/SpeedTest/9271/NVIDIA-GeForce-8800-GTX
GPU,,Intel,HD 530 (Mobile Skylake),326,4.77,134758,https://gpu.userbenchmark.com/SpeedTest/34955/IntelR-HD-Graphics-530
GPU,,AMD,Radeon  HD 6770M,327,4.76,606,https://gpu.userbenchmark.com/SpeedTest/7746/Radeon-TM-HD-6770M
GPU,,AMD,Radeon HD 6730M,328,4.76,107,https://gpu.userbenchmark.com/SpeedTest/9168/AMD-Radeon-HD-6730M
GPU,,AMD,Radeon HD 5670,329,4.7,11143,https://gpu.userbenchmark.com/SpeedTest/8110/AMD-Radeon-HD-5670
GPU,,ATI,FirePro V4800 (FireGL V),330,4.7,1325,https://gpu.userbenchmark.com/SpeedTest/9332/ATI-FirePro-V4800-FireGL-V
GPU,,AMD,Radeon HD 7570,331,4.58,5768,https://gpu.userbenchmark.com/SpeedTest/9639/AMD-Radeon-HD-7570
GPU,,Intel,Iris Pro HD 5200 (V2 Mobile 1.2 GHz),332,4.57,3369,https://gpu.userbenchmark.com/SpeedTest/8190/IntelR-IrisTM-Pro-Graphics-5200
GPU,,Intel,HD 520 (Mobile Skylake),333,4.5,175848,https://gpu.userbenchmark.com/SpeedTest/36797/IntelR-HD-Graphics-520
GPU,,Nvidia,Quadro FX 3700,334,4.5,744,https://gpu.userbenchmark.com/SpeedTest/10901/NVIDIA-Quadro-FX-3700
GPU,,Nvidia,GeForce 8800 GS,335,4.45,239,https://gpu.userbenchmark.com/SpeedTest/7976/NVIDIA-GeForce-8800-GS
GPU,,AMD,Radeon HD 8650G,336,4.37,4901,https://gpu.userbenchmark.com/SpeedTest/7910/AMD-Radeon-HD-8650G
GPU,,Nvidia,GeForce GT 440,337,4.36,6894,https://gpu.userbenchmark.com/SpeedTest/7783/NVIDIA-GeForce-GT-440
GPU,,AMD,RX Vega 3 (Ryzen iGPU),338,4.35,7333,https://gpu.userbenchmark.com/SpeedTest/511366/AMD-RadeonTM-Vega-3-Mobile-Graphics
GPU,,Nvidia,GeForce GT620M,339,4.32,569,https://gpu.userbenchmark.com/SpeedTest/13398/NVIDIA-GeForce-GT620M
GPU,,AMD,Radeon HD 6570,340,4.31,12516,https://gpu.userbenchmark.com/SpeedTest/8207/AMD-Radeon-HD-6570
GPU,,AMD,Radeon HD 6750M,341,4.25,369,https://gpu.userbenchmark.com/SpeedTest/7834/AMD-Radeon-HD-6750M
GPU,,Nvidia,GeForce GTX 260M,342,4.21,781,https://gpu.userbenchmark.com/SpeedTest/7979/NVIDIA-GeForce-GTX-260M
GPU,,Nvidia,NVS 5400M,343,4.2,1104,https://gpu.userbenchmark.com/SpeedTest/7907/NVIDIA-NVS-5400M
GPU,,Nvidia,GeForce GT 630,344,4.16,34900,https://gpu.userbenchmark.com/SpeedTest/7766/NVIDIA-GeForce-GT-630
GPU,,AMD,Radeon HD 7660G,345,4.16,2809,https://gpu.userbenchmark.com/SpeedTest/8022/AMD-Radeon-HD-7660G
GPU,,Nvidia,GeForce GT 550M,346,4.15,611,https://gpu.userbenchmark.com/SpeedTest/8663/NVIDIA-GeForce-GT-550M
GPU,,Nvidia,Quadro FX 2800M,347,4.11,858,https://gpu.userbenchmark.com/SpeedTest/8137/NVIDIA-Quadro-FX-2800M
GPU,,Nvidia,GeForce 820M,348,4.06,6236,https://gpu.userbenchmark.com/SpeedTest/9527/NVIDIA-GeForce-820M
GPU,,Nvidia,GeForce 710M,349,4.03,1422,https://gpu.userbenchmark.com/SpeedTest/10751/NVIDIA-GeForce-710M
GPU,,Nvidia,GeForce GT 630M,350,3.96,5311,https://gpu.userbenchmark.com/SpeedTest/7814/NVIDIA-GeForce-GT-630M
GPU,,Nvidia,GeForce GT 635M,351,3.95,2208,https://gpu.userbenchmark.com/SpeedTest/8120/NVIDIA-GeForce-GT-635M
GPU,,Intel,HD 5500 (Mobile 0.95 GHz),352,3.95,144038,https://gpu.userbenchmark.com/SpeedTest/16570/IntelR-HD-Graphics-5500
GPU,,Nvidia,GeForce 8800 GTS,353,3.9,2129,https://gpu.userbenchmark.com/SpeedTest/7808/NVIDIA-GeForce-8800-GTS
GPU,,Nvidia,Quadro K1000M,354,3.9,3468,https://gpu.userbenchmark.com/SpeedTest/7800/NVIDIA-Quadro-K1000M
GPU,,Intel,HD 615 (Mobile Kaby Lake),355,3.88,5941,https://gpu.userbenchmark.com/SpeedTest/193629/IntelR-HD-Graphics-615
GPU,,Nvidia,GeForce GT 720M,356,3.87,2827,https://gpu.userbenchmark.com/SpeedTest/7921/NVIDIA-GeForce-GT-720M
GPU,,Nvidia,GeForce GTS 360M,357,3.84,762,https://gpu.userbenchmark.com/SpeedTest/9128/NVIDIA-GeForce-GTS-360M
GPU,,Nvidia,GeForce 9600 GT,358,3.84,13748,https://gpu.userbenchmark.com/SpeedTest/7677/NVIDIA-GeForce-9600-GT
GPU,,AMD,Radeon HD 6630M,359,3.83,1763,https://gpu.userbenchmark.com/SpeedTest/9654/AMD-RadeonTM-HD-6630M
GPU,,Nvidia,GeForce GT 240,360,3.82,6978,https://gpu.userbenchmark.com/SpeedTest/7947/NVIDIA-GeForce-GT-240
GPU,,Nvidia,Quadro K600,361,3.79,4967,https://gpu.userbenchmark.com/SpeedTest/8080/NVIDIA-Quadro-K600
GPU,,Nvidia,GeForce GT 530,362,3.76,2938,https://gpu.userbenchmark.com/SpeedTest/8407/NVIDIA-GeForce-GT-530
GPU,,Nvidia,Quadro FX 4600,363,3.73,857,https://gpu.userbenchmark.com/SpeedTest/8232/NVIDIA-Quadro-FX-4600
GPU,,Nvidia,GeForce GT 720,364,3.73,9020,https://gpu.userbenchmark.com/SpeedTest/12696/NVIDIA-GeForce-GT-720
GPU,,AMD,Radeon HD 5570,365,3.72,6637,https://gpu.userbenchmark.com/SpeedTest/7686/AMD-Radeon-HD-5570
GPU,,AMD,Radeon HD 7670M,366,3.72,736,https://gpu.userbenchmark.com/SpeedTest/7810/AMD-Radeon-HD-7670M
GPU,,AMD,Radeon HD 8610G,367,3.67,3584,https://gpu.userbenchmark.com/SpeedTest/8531/AMD-Radeon-HD-8610G
GPU,,AMD,Radeon HD 7600M,368,3.66,4687,https://gpu.userbenchmark.com/SpeedTest/9552/AMD-Radeon-HD-7600M
GPU,,Nvidia,GeForce GT 430,369,3.65,13216,https://gpu.userbenchmark.com/SpeedTest/7745/NVIDIA-GeForce-GT-430
GPU,,Nvidia,GeForce GT625M,370,3.6,21,https://gpu.userbenchmark.com/SpeedTest/25295/NVIDIA-GeForce-GT625M
GPU,,ATI,Radeon HD 3870,371,3.59,1106,https://gpu.userbenchmark.com/SpeedTest/7879/ATI-Radeon-HD-3870
GPU,,Nvidia,Quadro 1000M,372,3.54,4044,https://gpu.userbenchmark.com/SpeedTest/7836/NVIDIA-Quadro-1000M
GPU,,Intel,HD 515 (Mobile Skylake),373,3.53,6250,https://gpu.userbenchmark.com/SpeedTest/38173/IntelR-HD-Graphics-515
GPU,,AMD,Mobility Radeon HD 5730,374,3.53,1546,https://gpu.userbenchmark.com/SpeedTest/9994/ATI-Mobility-Radeon-HD-5730
GPU,,Nvidia,Quadro 600,375,3.51,8400,https://gpu.userbenchmark.com/SpeedTest/8084/NVIDIA-Quadro-600
GPU,,Nvidia,GeForce GT 540M,376,3.51,8356,https://gpu.userbenchmark.com/SpeedTest/8006/NVIDIA-GeForce-GT-540M
GPU,,Nvidia,NVS 510,377,3.51,1118,https://gpu.userbenchmark.com/SpeedTest/10074/NVIDIA-NVS-510
GPU,,Nvidia,GeForce GT 230,378,3.49,888,https://gpu.userbenchmark.com/SpeedTest/8245/NVIDIA-GeForce-GT-230
GPU,,AMD,Radeon HD 8570D,379,3.49,4660,https://gpu.userbenchmark.com/SpeedTest/9112/AMD-Radeon-HD-8570D
GPU,,Nvidia,GeForce 9800M GTS,380,3.44,250,https://gpu.userbenchmark.com/SpeedTest/12939/NVIDIA-GeForce-9800M-GTS
GPU,,Nvidia,Quadro FX 1800,381,3.37,4115,https://gpu.userbenchmark.com/SpeedTest/7957/NVIDIA-Quadro-FX-1800
GPU,,Nvidia,GeForce GT 435M,382,3.36,392,https://gpu.userbenchmark.com/SpeedTest/8260/NVIDIA-GeForce-GT-435M
GPU,,Nvidia,NVS 5200M,383,3.35,3429,https://gpu.userbenchmark.com/SpeedTest/7691/NVIDIA-NVS-5200M
GPU,,AMD,Radeon HD 6550D,384,3.32,2389,https://gpu.userbenchmark.com/SpeedTest/9223/AMD-Radeon-HD-6550D
GPU,,Nvidia,GeForce GT 710,385,3.32,56404,https://gpu.userbenchmark.com/SpeedTest/77649/NVIDIA-GeForce-GT-710
GPU,,AMD,Radeon HD 7560D,386,3.32,5249,https://gpu.userbenchmark.com/SpeedTest/8826/AMD-Radeon-HD-7560D
GPU,,ATI,Radeon HD 3800,387,3.19,2494,https://gpu.userbenchmark.com/SpeedTest/8529/ATI-Radeon-HD-3800
GPU,,ATI,Mobility Radeon HD 4670,388,3.19,1563,https://gpu.userbenchmark.com/SpeedTest/7888/ATI-Mobility-Radeon-HD-4670
GPU,,AMD,Radeon HD 7650M,389,3.19,372,https://gpu.userbenchmark.com/SpeedTest/10887/AMD-Radeon-HD-7650M
GPU,,Intel,Iris Pro HD 5100 (Mobile 1.1 GHz),390,3.19,2534,https://gpu.userbenchmark.com/SpeedTest/8813/IntelR-IrisTM-Graphics-5100
GPU,,AMD,Radeon HD 7500M,391,3.18,8321,https://gpu.userbenchmark.com/SpeedTest/8602/AMD-Radeon-HD-7500M7600M
GPU,,AMD,Radeon HD 8510G,392,3.12,1587,https://gpu.userbenchmark.com/SpeedTest/9309/AMD-Radeon-HD-8510G
GPU,,Nvidia,GeForce GTS 250M,393,3.11,168,https://gpu.userbenchmark.com/SpeedTest/8494/NVIDIA-GeForce-GTS-250M
GPU,,Nvidia,GeForce GT 320,394,3.08,1158,https://gpu.userbenchmark.com/SpeedTest/11866/NVIDIA-GeForce-GT-320
GPU,,AMD,Radeon HD 8550G,395,3.05,1889,https://gpu.userbenchmark.com/SpeedTest/7799/AMD-Radeon-HD-8550G
GPU,,Nvidia,GeForce 9800M-GS,396,3.01,140,https://gpu.userbenchmark.com/SpeedTest/9719/NVIDIA-GeForce-9800M-GS
GPU,,ATI,Radeon HD 4670,397,3.01,11909,https://gpu.userbenchmark.com/SpeedTest/8077/ATI-Radeon-HD-4600
GPU,,Intel,HD Graphics P4600,398,3.01,1306,https://gpu.userbenchmark.com/SpeedTest/18483/IntelR-HD-Graphics-P4600
GPU,,Intel, HD 610 (Desktop Kaby Lake),399,2.99,8118,https://gpu.userbenchmark.com/SpeedTest/225196/IntelR-HD-Graphics-610
GPU,,Nvidia,GeForce GT 425M,400,2.99,1649,https://gpu.userbenchmark.com/SpeedTest/7792/NVIDIA-GeForce-GT-425M
GPU,,ATI,Mobility Radeon HD 3870-X2 (Crossfire Disabled),401,2.94,109,https://gpu.userbenchmark.com/SpeedTest/10185/ATI-Mobility-Radeon-HD-3870-X2
GPU,,Nvidia,GeForce GT 525M,402,2.9,5241,https://gpu.userbenchmark.com/SpeedTest/8869/NVIDIA-GeForce-GT-525M
GPU,,AMD,Radeon HD 6500M,403,2.88,8414,https://gpu.userbenchmark.com/SpeedTest/7936/AMD-Radeon-HD-6500M56005700
GPU,,Intel,HD 4600 (Desktop 1.25 GHz),404,2.88,133139,https://gpu.userbenchmark.com/Intel-HD-4600-Desktop-125-GHz/Rating/2168
GPU,,AMD,Radeon HD 7640G,405,2.82,5138,https://gpu.userbenchmark.com/SpeedTest/7903/AMD-Radeon-HD-7640G
GPU,,AMD,Radeon HD 5500,406,2.82,2965,https://gpu.userbenchmark.com/SpeedTest/8853/AMD-Radeon-HD-5500
GPU,,Nvidia,Quadro FX 1800M,407,2.77,779,https://gpu.userbenchmark.com/SpeedTest/7771/NVIDIA-Quadro-FX-1800M
GPU,,Nvidia,GeForce GT 420M,408,2.72,1051,https://gpu.userbenchmark.com/SpeedTest/8926/NVIDIA-GeForce-GT-420M
GPU,,Intel,HD 5000 (Mobile 1.0/1.1 GHz),409,2.65,3884,https://gpu.userbenchmark.com/SpeedTest/8536/IntelR-HD-Graphics-5000
GPU,,AMD,Radeon HD 7600G,410,2.65,1079,https://gpu.userbenchmark.com/SpeedTest/12867/AMD-Radeon-HD-7600G---7500M7600M-Dual-Graphics
GPU,,Intel,HD P4000 (Server 1.25 GHz),411,2.65,349,https://gpu.userbenchmark.com/SpeedTest/8592/IntelR-HD-Graphics-P4000
GPU,,AMD,Radeon HD 7610M,412,2.65,257,https://gpu.userbenchmark.com/SpeedTest/11031/AMD-Radeon-HD-7610M
GPU,,Nvidia,Quadro FX 3600M,413,2.63,82,https://gpu.userbenchmark.com/SpeedTest/9773/NVIDIA-Quadro-FX-3600M
GPU,,Nvidia,Quadro FX 2700M,414,2.63,522,https://gpu.userbenchmark.com/SpeedTest/7747/NVIDIA-Quadro-FX-2700M
GPU,,Intel,HD 4600 (Mobile 1.15 GHz),415,2.62,191372,https://gpu.userbenchmark.com/SpeedTest/7676/IntelR-HD-Graphics-4600
GPU,,Intel,HD 510 (Desktop Skylake),416,2.62,8841,https://gpu.userbenchmark.com/SpeedTest/38088/IntelR-HD-Graphics-510
GPU,,AMD,Radeon HD 8470D,417,2.61,4233,https://gpu.userbenchmark.com/SpeedTest/9693/AMD-Radeon-HD-8470D
GPU,,Nvidia,GeForce GT 335M,418,2.59,630,https://gpu.userbenchmark.com/SpeedTest/10735/NVIDIA-GeForce-GT-335M
GPU,,ATI,Radeon HD 4650,419,2.55,1316,https://gpu.userbenchmark.com/SpeedTest/7844/ATI-Radeon-HD-4650
GPU,,AMD,Radeon HD 7540D,420,2.51,2241,https://gpu.userbenchmark.com/SpeedTest/7756/AMD-Radeon-HD-7540D
GPU,,AMD,Radeon HD 6620G,421,2.5,2140,https://gpu.userbenchmark.com/SpeedTest/8118/AMD-Radeon-HD-6620G
GPU,,Nvidia,GeForce GT 620,422,2.49,9950,https://gpu.userbenchmark.com/SpeedTest/8899/NVIDIA-GeForce-GT-620
GPU,,ATI,Mobility Radeon HD 4650,423,2.49,3763,https://gpu.userbenchmark.com/SpeedTest/7667/ATI-Mobility-Radeon-HD-4650
GPU,,Nvidia,GeForce 610M,424,2.48,2796,https://gpu.userbenchmark.com/SpeedTest/8250/NVIDIA-GeForce-610M
GPU,,Intel,HD 4000 (Desktop 1.15 GHz),425,2.47,31230,https://gpu.userbenchmark.com/Intel-HD-4000-Desktop-115-GHz/Rating/2169
GPU,,Intel,Core M HD 5300,426,2.46,5045,https://gpu.userbenchmark.com/SpeedTest/16575/IntelR-HD-Graphics-5300
GPU,,Nvidia,GeForce GT 130,427,2.44,150,https://gpu.userbenchmark.com/SpeedTest/12240/NVIDIA-GeForce-GT-130
GPU,,Intel,UHD Graphics 605,428,2.41,3395,https://gpu.userbenchmark.com/SpeedTest/487064/IntelR-UHD-Graphics-605
GPU,,Intel,HD 4400 (Desktop 1.15 GHz),429,2.38,32963,https://gpu.userbenchmark.com/SpeedTest/8064/IntelR-HD-Graphics-4400
GPU,,Nvidia,GeForce GT 220,430,2.36,10921,https://gpu.userbenchmark.com/SpeedTest/7737/NVIDIA-GeForce-GT-220
GPU,,Nvidia,GeForce GT 330M,431,2.34,4799,https://gpu.userbenchmark.com/SpeedTest/7739/NVIDIA-GeForce-GT-330M
GPU,,Nvidia,NVS 5100M,432,2.3,1156,https://gpu.userbenchmark.com/SpeedTest/8318/NVIDIA-NVS-5100M
GPU,,Nvidia,Quadro FX 880M,433,2.27,2966,https://gpu.userbenchmark.com/SpeedTest/7780/NVIDIA-Quadro-FX-880M
GPU,,Nvidia,GeForce GT 240M,434,2.25,1458,https://gpu.userbenchmark.com/SpeedTest/8596/NVIDIA-GeForce-GT-240M
GPU,,Nvidia,NVS 4200M,435,2.23,4555,https://gpu.userbenchmark.com/SpeedTest/7966/NVIDIA-NVS-4200M
GPU,,Intel,HD 4000 (Mobile 1.25 GHz),436,2.21,269243,https://gpu.userbenchmark.com/SpeedTest/7653/IntelR-HD-Graphics-4000
GPU,,Nvidia,GeForce GT 520MX,437,2.19,943,https://gpu.userbenchmark.com/SpeedTest/8048/NVIDIA-GeForce-GT-520MX
GPU,,AMD,Radeon HD 7520G,438,2.16,3287,https://gpu.userbenchmark.com/SpeedTest/8569/AMD-Radeon-HD-7520G
GPU,,Nvidia,GeForce GT 705,439,2.14,2481,https://gpu.userbenchmark.com/SpeedTest/13024/NVIDIA-GeForce-GT-705
GPU,,AMD,Radeon HD 6530D,440,2.13,2594,https://gpu.userbenchmark.com/SpeedTest/7795/AMD-Radeon-HD-6530D
GPU,,Intel,HD 4400 (Mobile 1.0/1.1 GHz),441,2.11,196606,https://gpu.userbenchmark.com/SpeedTest/7668/IntelR-HD-Graphics-Family
GPU,,Nvidia,GeForce 9700M GT,442,2.07,182,https://gpu.userbenchmark.com/SpeedTest/12102/NVIDIA-GeForce-9700M-GT
GPU,,Nvidia,GeForce GT 230M,443,2.07,2034,https://gpu.userbenchmark.com/SpeedTest/8017/NVIDIA-GeForce-GT-230M
GPU,,AMD,Radeon R5,444,2.06,25520,https://gpu.userbenchmark.com/SpeedTest/12264/AMD-RadeonTM-R5-Graphics
GPU,,Nvidia,GeForce 8600 GTS,445,2.03,1818,https://gpu.userbenchmark.com/SpeedTest/8311/NVIDIA-GeForce-8600-GTS
GPU,,Nvidia,GeForce GT 520,446,2,9468,https://gpu.userbenchmark.com/SpeedTest/7768/NVIDIA-GeForce-GT-520
GPU,,Nvidia,GeForce GT 520M,447,1.97,3133,https://gpu.userbenchmark.com/SpeedTest/8308/NVIDIA-GeForce-GT-520M
GPU,,AMD,Radeon HD 6520G,448,1.96,5312,https://gpu.userbenchmark.com/SpeedTest/7806/AMD-Radeon-HD-6520G
GPU,,Nvidia,GeForce GT 130M,449,1.95,440,https://gpu.userbenchmark.com/SpeedTest/9306/NVIDIA-GeForce-GT-130M
GPU,,Nvidia,GeForce GT 610,450,1.93,34162,https://gpu.userbenchmark.com/SpeedTest/7736/NVIDIA-GeForce-GT-610
GPU,,Nvidia,GeForce GT 420,451,1.92,4922,https://gpu.userbenchmark.com/SpeedTest/10183/NVIDIA-GeForce-GT-420
GPU,,Nvidia,GeForce 9500 GS,452,1.88,924,https://gpu.userbenchmark.com/SpeedTest/11103/NVIDIA-GeForce-9500-GS
GPU,,AMD,Radeon HD 7500G,453,1.87,884,https://gpu.userbenchmark.com/SpeedTest/9442/AMD-Radeon-HD-7500G
GPU,,Nvidia,Quadro FX 770M,454,1.84,608,https://gpu.userbenchmark.com/SpeedTest/7999/NVIDIA-Quadro-FX-770M
GPU,,Nvidia,GeForce 9500 GT,455,1.77,16430,https://gpu.userbenchmark.com/SpeedTest/7816/NVIDIA-GeForce-9500-GT
GPU,,AMD,Radeon HD 8370D,456,1.77,2945,https://gpu.userbenchmark.com/SpeedTest/10640/AMD-Radeon-HD-8370D
GPU,,AMD,Radeon R3 Graphics,457,1.74,3252,https://gpu.userbenchmark.com/SpeedTest/12440/AMD-RadeonTM-R3-Graphics
GPU,,Intel,UHD Graphics 600,458,1.73,3933,https://gpu.userbenchmark.com/SpeedTest/407837/IntelR-UHD-Graphics-600
GPU,,Nvidia,GeForce 320M,459,1.72,368,https://gpu.userbenchmark.com/SpeedTest/9153/NVIDIA-GeForce-320M
GPU,,AMD,HD 7470,460,1.7,7059,https://gpu.userbenchmark.com/SpeedTest/8681/AMD-Radeon-HD-7000-series
GPU,,Nvidia,Quadro 400,461,1.7,548,https://gpu.userbenchmark.com/SpeedTest/9363/NVIDIA-Quadro-400
GPU,,Nvidia,GeForce 9650M-GT,462,1.7,229,https://gpu.userbenchmark.com/SpeedTest/9295/NVIDIA-GeForce-9650M-GT
GPU,,Nvidia,GeForce GT 220M,463,1.69,550,https://gpu.userbenchmark.com/SpeedTest/11828/NVIDIA-GeForce-GT-220M
GPU,,Nvidia,Quadro FX 580,464,1.69,3243,https://gpu.userbenchmark.com/SpeedTest/7761/NVIDIA-Quadro-FX-580
GPU,,AMD,Radeon HD 7480D,465,1.69,4645,https://gpu.userbenchmark.com/SpeedTest/7856/AMD-Radeon-HD-7480D
GPU,,Nvidia,GeForce 9600M-GT,466,1.67,2732,https://gpu.userbenchmark.com/SpeedTest/7707/NVIDIA-GeForce-9600M-GT
GPU,,AMD,Radeon  HD 6490M,467,1.63,325,https://gpu.userbenchmark.com/SpeedTest/7775/Radeon-TM-HD-6490M
GPU,,AMD,Radeon HD 8400-R3,468,1.63,7604,https://gpu.userbenchmark.com/SpeedTest/11160/AMD-Radeon-HD-8400--R3
GPU,,Intel,HD 4200 (Mobile 0.85 GHz),469,1.6,2683,https://gpu.userbenchmark.com/SpeedTest/8662/IntelR-HD-Graphics-Family
GPU,,Nvidia,GeForce 8600 GT,470,1.6,7436,https://gpu.userbenchmark.com/SpeedTest/7659/NVIDIA-GeForce-8600-GT
GPU,,Nvidia,GeForce 410M,471,1.59,2472,https://gpu.userbenchmark.com/SpeedTest/9169/NVIDIA-GeForce-410M
GPU,,AMD,Radeon HD 7470M,472,1.58,391,https://gpu.userbenchmark.com/SpeedTest/9296/AMD-Radeon-HD-7470M
GPU,,Nvidia,Quadro FX 1600M,473,1.57,307,https://gpu.userbenchmark.com/SpeedTest/8782/NVIDIA-Quadro-FX-1600M
GPU,,Intel,HD 3000 (Desktop V2 1.35 GHz),474,1.53,3441,https://gpu.userbenchmark.com/Intel-HD-3000-Desktop-V2-135-GHz/Rating/2170
GPU,,Nvidia,GeForce 9600M-GS,475,1.52,646,https://gpu.userbenchmark.com/SpeedTest/9821/NVIDIA-GeForce-9600M-GS
GPU,,AMD,Radeon HD 7400M,476,1.52,3319,https://gpu.userbenchmark.com/SpeedTest/7817/AMD-Radeon-HD-7400M
GPU,,AMD,Radeon HD 6480G,477,1.48,2782,https://gpu.userbenchmark.com/SpeedTest/8221/AMD-RadeonTM-HD-6480G
GPU,,Nvidia,NVS 310,478,1.46,2401,https://gpu.userbenchmark.com/SpeedTest/10691/NVIDIA-NVS-310
GPU,,Nvidia,Quadro NVS 320M,479,1.45,125,https://gpu.userbenchmark.com/SpeedTest/8310/NVIDIA-Quadro-NVS-320M
GPU,,AMD,Radeon HD 8330,480,1.43,4501,https://gpu.userbenchmark.com/SpeedTest/8155/AMD-Radeon-HD-8330
GPU,,AMD,Radeon HD 6470M,481,1.42,3948,https://gpu.userbenchmark.com/SpeedTest/7679/AMD-Radeon-HD-6470M
GPU,,Intel,HD 3000 (Mobile V2 1.3 GHz),482,1.39,64850,https://gpu.userbenchmark.com/SpeedTest/7647/IntelR-HD-Graphics-3000
GPU,,AMD,Radeon HD 7400G,483,1.39,226,https://gpu.userbenchmark.com/SpeedTest/10815/AMD-Radeon-HD-7400G
GPU,,AMD,Radeon HD 7450,484,1.38,5159,https://gpu.userbenchmark.com/SpeedTest/8053/AMD-RadeonTM-HD-7450
GPU,,AMD,Radeon HD 6450,485,1.38,17868,https://gpu.userbenchmark.com/SpeedTest/7821/AMD-Radeon-HD-6450
GPU,,Intel,HD Graphics (G4 Pentium/Celeron 1.05/1.15 GHz),486,1.36,25115,https://gpu.userbenchmark.com/SpeedTest/7701/IntelR-HD-Graphics
GPU,,Nvidia,Quadro FX 570M,487,1.36,330,https://gpu.userbenchmark.com/SpeedTest/9414/NVIDIA-Quadro-FX-570M
GPU,,Nvidia,GeForce GT 415M,488,1.35,53,https://gpu.userbenchmark.com/SpeedTest/16834/NVIDIA-GeForce-GT-415M
GPU,,ATI,Radeon HD 2600-XT,489,1.34,1150,https://gpu.userbenchmark.com/SpeedTest/7897/ATI-Radeon-HD-2600-XT
GPU,,AMD,Radeon HD 6410D,490,1.31,1670,https://gpu.userbenchmark.com/SpeedTest/8199/AMD-Radeon-HD-6410D
GPU,,Nvidia,GeForce GT 320M,491,1.3,1374,https://gpu.userbenchmark.com/SpeedTest/7796/NVIDIA-GeForce-GT-320M
GPU,,Intel,HD 3000 (Desktop V1 1.1 GHz),492,1.28,4786,https://gpu.userbenchmark.com/SpeedTest/7649/IntelR-HD-Graphics-3000
GPU,,ATI,Radeon HD 2600,493,1.28,6,https://gpu.userbenchmark.com/SpeedTest/11511/ATI-Radeon-HD-26003600
GPU,,Nvidia,Quadro FX 1700,494,1.27,1728,https://gpu.userbenchmark.com/SpeedTest/9158/NVIDIA-Quadro-FX-1700
GPU,,Intel,HD 3000 (Mobile V1 1.1/1.2 GHz),495,1.24,117866,https://gpu.userbenchmark.com/SpeedTest/7646/IntelR-HD-Graphics-3000
GPU,,Intel,HD 2500 (Desktop 1.05 GHz),496,1.23,74608,https://gpu.userbenchmark.com/SpeedTest/7696/IntelR-HD-Graphics
GPU,,Nvidia,GeForce 8600M GT,497,1.19,1485,https://gpu.userbenchmark.com/SpeedTest/8081/NVIDIA-GeForce-8600M-GT
GPU,,ATI,HD 3650,498,1.16,2676,https://gpu.userbenchmark.com/SpeedTest/7982/ATI-Radeon-HD-3600
GPU,,AMD,HD 8240,499,1.15,2441,https://gpu.userbenchmark.com/SpeedTest/9779/AMD-Radeon-HD-8240
GPU,,ATI,Mobility Radeon HD 3670,500,1.14,285,https://gpu.userbenchmark.com/SpeedTest/10736/ATI-Mobility-Radeon-HD-3670
GPU,,Intel,HD Graphics (G3 Pentium/Celeron 1.0/1.1 GHz),501,1.13,16173,https://gpu.userbenchmark.com/SpeedTest/7695/IntelR-HD-Graphics
GPU,,Nvidia,GeForce 310M,502,1.11,4691,https://gpu.userbenchmark.com/SpeedTest/8049/NVIDIA-GeForce-310M
GPU,,Nvidia,GeForce 9400 GT,503,1.11,7564,https://gpu.userbenchmark.com/SpeedTest/7963/NVIDIA-GeForce-9400-GT
GPU,,ATI,Mobility Radeon HD 2600-XT,504,1.09,173,https://gpu.userbenchmark.com/SpeedTest/9915/ATI-Mobility-Radeon-HD-2600-XT
GPU,,Nvidia,GeForce 315M,505,1.08,1672,https://gpu.userbenchmark.com/SpeedTest/10068/NVIDIA-GeForce-315M
GPU,,Nvidia,NVS 3100M,506,1.06,5764,https://gpu.userbenchmark.com/SpeedTest/7837/NVIDIA-NVS-3100M
GPU,,Nvidia,Quadro FX 380,507,1.03,753,https://gpu.userbenchmark.com/SpeedTest/8914/NVIDIA-Quadro-FX-380
GPU,,Nvidia,GeForce 310,508,1.02,2201,https://gpu.userbenchmark.com/SpeedTest/9197/NVIDIA-GeForce-310
GPU,,ATI,Mobility FireGL V5700,509,1.02,145,https://gpu.userbenchmark.com/SpeedTest/10460/ATI-Mobility-FireGL-V5700
GPU,,Nvidia,GeForce G210M,510,1,895,https://gpu.userbenchmark.com/SpeedTest/8875/NVIDIA-GeForce-G210M
GPU,,AMD,HD 8210,511,0.96,2956,https://gpu.userbenchmark.com/SpeedTest/7831/AMD-Radeon-HD-8210
GPU,,ATI,Radeon HD 2600-PRO,512,0.95,1119,https://gpu.userbenchmark.com/SpeedTest/8524/ATI-Radeon-HD-2600-PRO
GPU,,Nvidia,NVS 300,513,0.94,1646,https://gpu.userbenchmark.com/SpeedTest/8966/NVIDIA-NVS-300
